user_id,age,gender,province,city,registration_date,member_level,account_balance,credit_score,total_spent,order_count,avg_order_amount,total_quantity,last_order_date,browse,cart,click,favorite,avg_duration_seconds,recency_days,member_level_score,rfm_label
U000375,49,男,河南,青岛,2021-09-12 22:38:35.747789,普通会员,3387.69,782,7030.61,1.0,7030.61,5.0,2026-02-21 22:38:35.859255,3.0,0.0,0.0,0.0,419.0,12.0,1,一般用户
U000376,25,男,陕西,福州,2021-09-10 22:38:35.747789,铜牌会员,3648.24,793,0.0,0.0,0.0,0.0,,4.0,1.0,4.0,2.0,160.0909090909091,180.0,2,流失风险用户
U000377,38,女,四川,济南,2023-07-18 22:38:35.747789,银牌会员,10555.79,659,12208.64,9.0,1356.5155555555555,33.0,2026-03-03 22:38:35.858737,5.0,0.0,4.0,3.0,180.16666666666666,2.0,3,高价值用户
U000378,33,女,四川,武汉,2024-06-29 22:38:35.747789,钻石会员,11261.22,633,4381.610000000001,2.0,2190.8050000000003,7.0,2026-01-10 22:38:35.857691,1.0,0.0,2.0,0.0,199.66666666666666,54.0,5,一般用户
U000379,49,女,河南,广州,2023-09-21 22:38:35.747789,铜牌会员,3021.44,651,13464.220000000001,3.0,4488.073333333334,10.0,2026-03-05 22:38:35.867478,1.0,0.0,0.0,1.0,136.0,0.0,2,潜力用户
U000380,25,男,上海,天津,2022-03-10 22:38:35.747789,金牌会员,3041.57,721,3554.1899999999996,2.0,1777.0949999999998,6.0,2025-11-06 22:38:35.865879,4.0,0.0,1.0,0.0,264.2,119.0,4,流失风险用户
U000381,25,男,云南,厦门,2021-12-30 22:38:35.747789,铜牌会员,3619.96,686,2812.33,3.0,937.4433333333333,8.0,2026-03-03 22:38:35.867478,2.0,0.0,2.0,0.0,364.0,2.0,2,潜力用户
U000382,27,男,河南,长沙,2021-09-13 22:38:35.747789,银牌会员,3665.57,669,7701.23,1.0,7701.23,5.0,2025-10-23 22:38:35.863358,4.0,0.0,2.0,0.0,348.8333333333333,133.0,3,流失风险用户
U000383,18,男,广西,合肥,2022-12-23 22:38:35.747789,银牌会员,15017.53,760,4893.94,5.0,978.7879999999999,11.0,2026-02-03 22:38:35.858737,2.0,0.0,1.0,1.0,111.5,30.0,3,潜力用户
U000384,27,男,辽宁,深圳,2022-05-20 22:38:35.747789,普通会员,5240.55,740,6744.93,1.0,6744.93,1.0,2025-10-06 22:38:35.864872,5.0,0.0,1.0,1.0,224.28571428571428,150.0,1,流失风险用户
U000385,25,女,河北,广州,2022-01-24 22:38:35.747789,普通会员,1624.89,573,9671.630000000001,2.0,4835.8150000000005,6.0,2026-02-25 22:38:35.866952,6.0,0.0,0.0,0.0,283.8333333333333,8.0,1,一般用户
U000386,33,男,陕西,厦门,2023-05-14 22:38:35.747789,普通会员,3791.49,720,34154.3,5.0,6830.860000000001,18.0,2026-01-11 22:38:35.861335,5.0,1.0,3.0,1.0,187.2,53.0,1,潜力用户
U000387,34,女,江西,广州,2025-03-23 22:38:35.747789,铜牌会员,4933.88,742,7778.5,4.0,1944.625,10.0,2025-10-09 22:38:35.863358,4.0,2.0,4.0,0.0,285.3,147.0,2,一般用户
U000388,47,男,浙江,天津,2025-01-11 22:38:35.747789,银牌会员,5105.09,672,4323.68,3.0,1441.2266666666667,7.0,2025-11-22 22:38:35.862847,1.0,1.0,1.0,0.0,215.66666666666666,103.0,3,一般用户
U000389,39,女,上海,郑州,2024-06-06 22:38:35.747789,普通会员,4400.45,697,13781.91,7.0,1968.8442857142857,23.0,2026-02-17 22:38:35.860334,3.0,0.0,1.0,0.0,295.0,16.0,1,高价值用户
U000390,27,男,云南,天津,2024-11-15 22:38:35.747789,银牌会员,978.47,625,545.71,1.0,545.71,1.0,2025-12-13 22:38:35.864368,8.0,2.0,1.0,2.0,210.92307692307693,82.0,3,流失风险用户
U000391,24,男,重庆,郑州,2025-10-07 22:38:35.747789,铜牌会员,170.85,553,0.0,0.0,0.0,0.0,,3.0,1.0,1.0,0.0,215.8,180.0,2,流失风险用户
U000392,35,男,河南,厦门,2022-11-05 22:38:35.747789,银牌会员,2061.26,800,11318.61,1.0,11318.61,4.0,2025-12-08 22:38:35.860334,3.0,0.0,0.0,1.0,227.5,87.0,3,流失风险用户
U000393,21,女,福建,济南,2021-12-20 22:38:35.747789,银牌会员,2788.91,542,33829.56,5.0,6765.911999999999,19.0,2026-02-23 22:38:35.865879,5.0,2.0,1.0,2.0,192.9,10.0,3,高价值用户
U000394,46,女,陕西,厦门,2023-01-20 22:38:35.747789,银牌会员,318.98,784,2524.0,3.0,841.3333333333334,6.0,2025-11-28 22:38:35.867478,5.0,0.0,1.0,1.0,195.85714285714286,97.0,3,一般用户
U000395,41,女,安徽,重庆,2025-10-02 22:38:35.747789,铜牌会员,8436.11,644,45953.91,6.0,7658.985000000001,26.0,2026-01-31 22:38:35.865879,2.0,2.0,1.0,1.0,94.83333333333333,33.0,2,潜力用户
U000396,28,男,福建,成都,2021-11-25 22:38:35.747789,铜牌会员,2108.56,749,32796.77,5.0,6559.353999999999,20.0,2026-01-01 22:38:35.857691,4.0,0.0,0.0,1.0,279.2,63.0,2,一般用户
U000397,18,女,辽宁,重庆,2024-05-02 22:38:35.747789,金牌会员,12245.73,651,1236.83,2.0,618.415,4.0,2026-01-22 22:38:35.861335,3.0,2.0,2.0,0.0,143.28571428571428,42.0,4,一般用户
U000398,42,男,河北,济南,2025-10-09 22:38:35.747789,普通会员,838.6,724,2429.24,6.0,404.8733333333333,13.0,2026-02-12 22:38:35.859255,1.0,0.0,1.0,1.0,63.0,21.0,1,潜力用户
U000399,31,男,山东,北京,2025-10-24 22:38:35.747789,铜牌会员,293.1,685,2937.35,3.0,979.1166666666667,4.0,2025-10-29 22:38:35.857691,3.0,1.0,1.0,1.0,217.66666666666666,127.0,2,一般用户
U000400,41,女,广西,重庆,2022-10-26 22:38:35.747789,普通会员,3291.95,596,8775.900000000001,5.0,1755.1800000000003,14.0,2026-01-20 22:38:35.859255,3.0,1.0,2.0,0.0,233.16666666666666,44.0,1,潜力用户
U000401,19,女,上海,上海,2023-06-03 22:38:35.747789,银牌会员,1048.23,660,20897.480000000003,4.0,5224.370000000001,14.0,2026-01-02 22:38:35.868487,3.0,1.0,0.0,0.0,255.0,62.0,3,一般用户
U000402,27,男,山西,武汉,2023-04-11 22:38:35.747789,银牌会员,13854.89,638,12112.16,3.0,4037.3866666666668,9.0,2025-11-30 22:38:35.863358,6.0,3.0,0.0,1.0,172.6,95.0,3,一般用户
U000403,32,男,重庆,上海,2021-04-24 22:38:35.747789,银牌会员,51.78,701,16368.38,9.0,1818.7088888888889,35.0,2026-02-20 22:38:35.859255,3.0,1.0,3.0,1.0,205.5,13.0,3,高价值用户
U000404,32,女,广西,重庆,2023-02-12 22:38:35.747789,铜牌会员,2660.41,661,3709.7599999999998,3.0,1236.5866666666666,10.0,2025-12-11 22:38:35.864368,3.0,1.0,1.0,0.0,221.4,84.0,2,一般用户
U000405,28,男,江苏,西安,2025-03-18 22:38:35.747789,普通会员,13069.23,672,4747.93,4.0,1186.9825,14.0,2025-12-27 22:38:35.857691,2.0,0.0,4.0,3.0,258.1111111111111,68.0,1,一般用户
U000406,36,男,辽宁,合肥,2025-10-10 22:38:35.747789,金牌会员,2425.94,567,12679.22,1.0,12679.22,3.0,2025-10-09 22:38:35.857691,4.0,0.0,1.0,0.0,281.2,147.0,4,流失风险用户
U000407,23,女,重庆,杭州,2023-03-31 22:38:35.747789,铜牌会员,488.67,547,21488.95,3.0,7162.983333333334,10.0,2026-01-13 22:38:35.866391,2.0,2.0,4.0,0.0,191.5,51.0,2,潜力用户
U000408,30,女,河北,南京,2025-08-23 22:38:35.747789,铜牌会员,1804.1,655,13657.08,3.0,4552.36,13.0,2026-02-19 22:38:35.861839,6.0,3.0,1.0,1.0,135.9090909090909,14.0,2,潜力用户
U000409,32,女,福建,北京,2021-04-27 22:38:35.747789,银牌会员,3445.88,664,8551.369999999999,6.0,1425.2283333333332,25.0,2026-02-25 22:38:35.864872,2.0,1.0,3.0,1.0,195.0,8.0,3,高价值用户
U000410,36,女,广东,郑州,2025-01-19 22:38:35.747789,普通会员,1023.77,565,3940.67,3.0,1313.5566666666666,10.0,2026-02-18 22:38:35.864872,1.0,1.0,0.0,0.0,57.5,15.0,1,潜力用户
U000411,37,女,重庆,郑州,2025-09-16 22:38:35.747789,普通会员,3142.06,695,2692.81,1.0,2692.81,2.0,2026-01-13 22:38:35.864368,2.0,0.0,1.0,1.0,172.5,51.0,1,一般用户
U000412,23,男,江西,天津,2022-10-04 22:38:35.747789,铜牌会员,9049.92,699,6659.7699999999995,4.0,1664.9424999999999,11.0,2026-02-23 22:38:35.866391,6.0,0.0,2.0,2.0,288.8,10.0,2,潜力用户
U000413,19,女,云南,苏州,2025-09-17 22:38:35.747789,普通会员,10302.82,662,2162.42,2.0,1081.21,7.0,2025-12-03 22:38:35.864872,5.0,0.0,1.0,1.0,327.7142857142857,92.0,1,流失风险用户
U000414,42,男,浙江,郑州,2022-04-23 22:38:35.747789,普通会员,252.58,651,2768.6,2.0,1384.3,6.0,2026-01-01 22:38:35.860334,3.0,0.0,1.0,1.0,339.0,63.0,1,流失风险用户
U000415,34,男,辽宁,重庆,2021-04-05 22:38:35.747789,金牌会员,877.15,548,12006.380000000001,2.0,6003.1900000000005,3.0,2025-12-15 22:38:35.863358,3.0,0.0,0.0,2.0,83.6,80.0,4,流失风险用户
U000416,26,女,重庆,杭州,2024-10-10 22:38:35.747789,铜牌会员,1609.92,547,1340.63,1.0,1340.63,5.0,2025-12-19 22:38:35.859255,3.0,1.0,2.0,0.0,126.83333333333333,76.0,2,流失风险用户
U000417,44,男,江苏,杭州,2023-10-31 22:38:35.747789,铜牌会员,4517.69,681,4046.5,1.0,4046.5,1.0,2026-01-13 22:38:35.867478,2.0,0.0,3.0,1.0,216.66666666666666,51.0,2,一般用户
U000418,32,男,浙江,南京,2025-06-03 22:38:35.747789,银牌会员,2239.21,583,7119.2,1.0,7119.2,4.0,2026-01-07 22:38:35.858737,4.0,0.0,3.0,1.0,341.5,57.0,3,流失风险用户
U000419,41,男,湖北,厦门,2022-11-25 22:38:35.747789,钻石会员,9290.81,589,7158.360000000001,4.0,1789.5900000000001,12.0,2026-01-15 22:38:35.862847,2.0,3.0,0.0,1.0,69.66666666666667,49.0,5,潜力用户
U000420,32,男,浙江,宁波,2024-09-17 22:38:35.747789,普通会员,6305.75,672,8262.74,3.0,2754.2466666666664,7.0,2025-12-10 22:38:35.859255,1.0,0.0,1.0,0.0,218.5,85.0,1,一般用户
U000421,48,女,浙江,济南,2022-11-06 22:38:35.747789,金牌会员,529.34,800,484.84,1.0,484.84,3.0,2025-09-09 22:38:35.867478,3.0,0.0,4.0,3.0,276.5,177.0,4,流失风险用户
U000422,46,女,福建,长沙,2022-10-05 22:38:35.747789,银牌会员,4898.25,618,21992.86,4.0,5498.215,15.0,2026-02-28 22:38:35.867478,5.0,0.0,3.0,0.0,179.625,5.0,3,高价值用户
U000423,30,女,山西,济南,2025-11-14 22:38:35.747789,普通会员,599.62,800,47822.58,7.0,6831.797142857143,23.0,2026-02-03 22:38:35.862847,3.0,0.0,1.0,1.0,79.8,30.0,1,高价值用户
U000424,39,男,山东,天津,2022-08-15 22:38:35.747789,铜牌会员,1472.09,643,10437.26,6.0,1739.5433333333333,17.0,2026-02-15 22:38:35.858737,1.0,0.0,0.0,1.0,235.0,18.0,2,高价值用户
U000425,37,男,安徽,上海,2025-08-20 22:38:35.747789,铜牌会员,979.29,695,0.0,0.0,0.0,0.0,,4.0,0.0,3.0,0.0,363.2857142857143,180.0,2,流失风险用户
U000426,42,男,福建,济南,2023-09-29 22:38:35.747789,银牌会员,950.13,726,1170.8,2.0,585.4,7.0,2026-01-15 22:38:35.866952,1.0,0.0,0.0,3.0,108.0,49.0,3,一般用户
U000427,24,男,四川,苏州,2022-05-29 22:38:35.747789,普通会员,4790.72,732,3445.54,3.0,1148.5133333333333,8.0,2026-01-15 22:38:35.859255,3.0,1.0,2.0,2.0,176.75,49.0,1,潜力用户
U000428,37,男,安徽,南京,2022-10-27 22:38:35.747789,铜牌会员,4146.04,677,4028.18,3.0,1342.7266666666667,8.0,2026-02-28 22:38:35.859255,3.0,0.0,0.0,1.0,332.25,5.0,2,潜力用户
U000429,40,女,北京,天津,2022-12-04 22:38:35.747789,银牌会员,968.09,631,3484.0299999999997,2.0,1742.0149999999999,9.0,2025-12-23 22:38:35.861839,3.0,1.0,0.0,0.0,167.5,72.0,3,流失风险用户
U000430,18,女,江西,南京,2023-03-01 22:38:35.747789,铜牌会员,23113.01,716,10350.58,1.0,10350.58,4.0,2026-01-23 22:38:35.860334,4.0,1.0,1.0,0.0,172.0,41.0,2,一般用户
U000431,22,女,北京,青岛,2024-04-27 22:38:35.747789,金牌会员,2739.49,683,3701.9399999999996,2.0,1850.9699999999998,8.0,2026-03-05 22:38:35.864872,4.0,0.0,2.0,0.0,229.16666666666666,0.0,4,一般用户
U000432,18,男,安徽,苏州,2024-08-18 22:38:35.747789,金牌会员,510.55,615,3514.87,3.0,1171.6233333333332,7.0,2026-01-30 22:38:35.864872,2.0,0.0,1.0,1.0,190.0,34.0,4,潜力用户
U000433,29,女,山西,合肥,2024-12-12 22:38:35.747789,铜牌会员,642.4,762,4313.04,5.0,862.608,14.0,2026-01-23 22:38:35.859255,5.0,1.0,5.0,2.0,253.23076923076923,41.0,2,潜力用户
U000434,37,男,福建,上海,2022-05-04 22:38:35.747789,钻石会员,4384.07,686,1300.35,1.0,1300.35,2.0,2025-09-17 22:38:35.867478,2.0,0.0,2.0,3.0,69.14285714285714,169.0,5,流失风险用户
U000435,44,男,四川,天津,2022-01-29 22:38:35.747789,普通会员,19332.72,590,7592.58,3.0,2530.86,7.0,2026-02-20 22:38:35.867478,4.0,1.0,1.0,1.0,240.71428571428572,13.0,1,潜力用户
U000436,32,女,广西,郑州,2024-05-01 22:38:35.747789,普通会员,4242.59,580,5716.02,5.0,1143.2040000000002,14.0,2026-01-29 22:38:35.867478,5.0,3.0,2.0,1.0,220.9090909090909,35.0,1,潜力用户
U000437,45,女,山西,深圳,2024-10-03 22:38:35.747789,铜牌会员,14883.72,800,659.38,2.0,329.69,7.0,2025-10-21 22:38:35.862847,3.0,0.0,0.0,1.0,281.5,135.0,2,流失风险用户
U000438,20,男,湖南,厦门,2024-08-09 22:38:35.747789,银牌会员,2936.13,610,0.0,0.0,0.0,0.0,,1.0,0.0,3.0,0.0,336.75,180.0,3,流失风险用户
U000439,18,男,安徽,苏州,2023-11-16 22:38:35.747789,银牌会员,2862.1,710,5916.0,4.0,1479.0,11.0,2026-02-23 22:38:35.857691,3.0,0.0,1.0,0.0,373.0,10.0,3,潜力用户
U000440,31,男,江苏,武汉,2025-05-11 22:38:35.747789,铜牌会员,3465.81,680,27178.84,8.0,3397.355,20.0,2026-01-29 22:38:35.864872,3.0,0.0,3.0,1.0,263.57142857142856,35.0,2,潜力用户
U000441,35,女,重庆,重庆,2022-04-30 22:38:35.747789,普通会员,5977.14,707,6864.5,5.0,1372.9,15.0,2026-02-28 22:38:35.863358,3.0,2.0,3.0,3.0,128.72727272727272,5.0,1,潜力用户
U000442,31,女,四川,西安,2022-06-23 22:38:35.747789,普通会员,2291.29,800,8114.48,4.0,2028.62,7.0,2026-03-03 22:38:35.860334,2.0,0.0,1.0,0.0,423.0,2.0,1,高价值用户
U000443,18,女,河南,福州,2024-05-30 22:38:35.747789,金牌会员,9971.31,729,237.42,1.0,237.42,4.0,2026-02-17 22:38:35.859255,2.0,0.0,2.0,2.0,235.0,16.0,4,一般用户
U000444,31,男,陕西,天津,2023-07-13 22:38:35.747789,金牌会员,148.59,716,1655.9,1.0,1655.9,2.0,2025-11-24 22:38:35.865879,2.0,0.0,2.0,1.0,261.4,101.0,4,流失风险用户
U000445,21,男,浙江,北京,2024-04-27 22:38:35.747789,银牌会员,2896.99,634,24989.69,5.0,4997.938,14.0,2025-12-27 22:38:35.863358,2.0,0.0,1.0,0.0,460.6666666666667,68.0,3,一般用户
U000446,37,女,河北,重庆,2021-11-17 22:38:35.747789,银牌会员,3576.88,596,8475.81,3.0,2825.27,13.0,2026-01-17 22:38:35.863358,3.0,0.0,0.0,1.0,314.5,47.0,3,潜力用户
U000447,34,女,上海,上海,2025-09-08 22:38:35.747789,银牌会员,4670.14,800,23645.600000000002,6.0,3940.933333333334,20.0,2026-02-18 22:38:35.861839,0.0,0.0,2.0,1.0,371.0,15.0,3,高价值用户
U000448,24,男,云南,天津,2026-01-15 22:38:35.747789,普通会员,1615.32,646,38050.69,5.0,7610.138000000001,19.0,2026-01-21 22:38:35.867478,2.0,1.0,1.0,0.0,248.0,43.0,1,潜力用户
U000449,27,女,广东,合肥,2023-07-11 22:38:35.747789,铜牌会员,2788.54,641,2370.97,1.0,2370.97,3.0,2026-02-04 22:38:35.866391,7.0,0.0,1.0,1.0,249.77777777777777,29.0,2,一般用户
U000450,23,女,浙江,杭州,2022-08-11 22:38:35.747789,银牌会员,3313.46,673,74.85,1.0,74.85,1.0,2025-10-07 22:38:35.863358,6.0,0.0,3.0,2.0,156.0909090909091,149.0,3,流失风险用户
U000451,31,女,浙江,深圳,2022-12-08 22:38:35.747789,铜牌会员,5806.32,665,17869.97,5.0,3573.994,12.0,2026-01-10 22:38:35.866952,2.0,0.0,1.0,1.0,237.5,54.0,2,潜力用户
U000452,39,女,上海,南京,2025-07-14 22:38:35.747789,普通会员,7426.03,777,4436.31,4.0,1109.0775,11.0,2026-02-01 22:38:35.867478,1.0,1.0,1.0,2.0,140.8,32.0,1,潜力用户
U000453,24,女,江苏,深圳,2025-09-06 22:38:35.747789,钻石会员,6693.76,693,510.78,2.0,255.39,8.0,2026-02-01 22:38:35.860334,4.0,0.0,3.0,1.0,246.875,32.0,5,一般用户
U000454,36,女,重庆,成都,2023-01-29 22:38:35.747789,金牌会员,2089.58,545,2442.77,2.0,1221.385,9.0,2026-02-05 22:38:35.864872,4.0,0.0,2.0,1.0,289.2857142857143,28.0,4,一般用户
U000455,27,女,辽宁,北京,2024-11-24 22:38:35.747789,铜牌会员,37532.72,597,2554.85,2.0,1277.425,5.0,2026-02-25 22:38:35.866952,1.0,1.0,0.0,0.0,28.0,8.0,2,一般用户
U000456,25,男,浙江,福州,2023-04-04 22:38:35.747789,银牌会员,9441.31,650,6466.59,5.0,1293.318,17.0,2026-02-24 22:38:35.867478,3.0,1.0,2.0,2.0,153.125,9.0,3,潜力用户
U000457,31,男,江西,长沙,2024-08-09 22:38:35.747789,金牌会员,1505.68,732,1548.4299999999998,3.0,516.1433333333333,9.0,2025-11-16 22:38:35.868992,4.0,1.0,3.0,0.0,300.875,109.0,4,一般用户
U000458,23,男,湖南,重庆,2025-05-08 22:38:35.747789,普通会员,1085.22,528,33580.16,6.0,5596.693333333334,24.0,2026-02-23 22:38:35.864872,3.0,3.0,1.0,0.0,101.71428571428571,10.0,1,高价值用户
U000459,27,女,河北,青岛,2024-02-20 22:38:35.747789,铜牌会员,1884.54,689,2376.2999999999997,3.0,792.0999999999999,5.0,2026-02-14 22:38:35.866391,1.0,2.0,2.0,0.0,246.8,19.0,2,潜力用户
U000460,22,男,广东,武汉,2025-09-16 22:38:35.747789,铜牌会员,3010.55,708,46606.38,5.0,9321.276,21.0,2026-02-04 22:38:35.860334,5.0,0.0,1.0,0.0,304.1666666666667,29.0,2,高价值用户
U000461,47,女,浙江,南京,2024-09-21 22:38:35.747789,铜牌会员,9512.32,720,1913.86,1.0,1913.86,4.0,2025-11-08 22:38:35.860262,2.0,1.0,2.0,1.0,334.6666666666667,117.0,2,流失风险用户
U000462,32,男,浙江,苏州,2024-01-09 22:38:35.747789,金牌会员,7533.56,643,8268.599999999999,4.0,2067.1499999999996,6.0,2026-02-03 22:38:35.858737,1.0,0.0,1.0,2.0,236.0,30.0,4,高价值用户
U000463,26,男,北京,合肥,2024-06-30 22:38:35.747789,铜牌会员,9527.31,733,1092.39,1.0,1092.39,1.0,2025-12-04 22:38:35.859255,2.0,0.0,2.0,1.0,369.8,91.0,2,流失风险用户
U000464,33,女,上海,深圳,2025-03-17 22:38:35.747789,普通会员,1586.98,584,31156.63,5.0,6231.326,14.0,2026-02-25 22:38:35.857691,2.0,0.0,3.0,1.0,255.33333333333334,8.0,1,高价值用户
U000465,31,男,安徽,济南,2023-08-21 22:38:35.747789,普通会员,4500.38,725,1028.98,1.0,1028.98,3.0,2025-11-10 22:38:35.858737,0.0,3.0,2.0,1.0,98.33333333333333,115.0,1,流失风险用户
U000466,30,男,江苏,深圳,2021-06-02 22:38:35.747789,普通会员,1665.13,645,10657.48,6.0,1776.2466666666667,19.0,2026-02-01 22:38:35.860334,3.0,0.0,1.0,4.0,109.625,32.0,1,潜力用户
U000467,36,男,山西,杭州,2023-01-18 22:38:35.747789,铜牌会员,577.18,653,2983.14,3.0,994.38,8.0,2026-02-28 22:38:35.861839,1.0,0.0,1.0,2.0,263.0,5.0,2,潜力用户
U000468,38,女,河南,成都,2022-02-24 22:38:35.747789,银牌会员,5763.2,652,1668.85,2.0,834.425,5.0,2026-01-29 22:38:35.859255,2.0,1.0,1.0,2.0,195.5,35.0,3,一般用户
U000469,27,男,山西,重庆,2024-05-25 22:38:35.747789,普通会员,771.57,702,17208.96,2.0,8604.48,7.0,2026-02-25 22:38:35.866952,4.0,1.0,1.0,0.0,244.0,8.0,1,一般用户
U000470,27,女,云南,厦门,2022-08-31 22:38:35.747789,银牌会员,5508.55,561,1151.86,1.0,1151.86,5.0,2026-01-31 22:38:35.859255,3.0,1.0,0.0,1.0,148.2,33.0,3,一般用户
U000471,29,女,河南,宁波,2021-07-27 22:38:35.747789,银牌会员,5220.11,720,29025.28,3.0,9675.093333333332,13.0,2025-10-28 22:38:35.857691,5.0,0.0,1.0,1.0,181.57142857142858,128.0,3,一般用户
U000472,18,男,广东,宁波,2022-06-05 22:38:35.747789,铜牌会员,8310.2,719,5513.32,4.0,1378.33,10.0,2026-02-10 22:38:35.866391,2.0,1.0,2.0,1.0,176.33333333333334,23.0,2,潜力用户
U000473,19,男,山东,厦门,2023-02-16 22:38:35.747789,银牌会员,751.53,625,3259.05,3.0,1086.3500000000001,8.0,2026-02-13 22:38:35.859255,3.0,2.0,1.0,2.0,115.875,20.0,3,潜力用户
U000474,42,男,湖南,广州,2026-01-18 22:38:35.747789,银牌会员,7650.37,650,30352.449999999997,2.0,15176.224999999999,7.0,2026-01-12 22:38:35.868992,3.0,0.0,3.0,0.0,269.3333333333333,52.0,3,一般用户
U000475,45,女,浙江,西安,2022-05-08 22:38:35.747789,铜牌会员,36157.23,581,204.96,1.0,204.96,2.0,2025-12-18 22:38:35.861839,3.0,0.0,0.0,0.0,222.66666666666666,77.0,2,流失风险用户
U000476,30,男,四川,郑州,2021-07-06 22:38:35.747789,铜牌会员,9520.47,557,2874.32,1.0,2874.32,5.0,2025-12-02 22:38:35.867478,2.0,0.0,1.0,1.0,257.25,93.0,2,流失风险用户
U000477,36,男,山西,北京,2022-12-26 22:38:35.747789,银牌会员,6967.85,665,20173.41,1.0,20173.41,5.0,2025-12-15 22:38:35.863358,3.0,0.0,1.0,0.0,217.5,80.0,3,流失风险用户
U000478,34,女,云南,郑州,2024-05-31 22:38:35.747789,钻石会员,5425.99,666,812.09,1.0,812.09,3.0,2025-12-08 22:38:35.865879,4.0,0.0,2.0,1.0,169.42857142857142,87.0,5,流失风险用户
U000479,56,女,广西,天津,2022-05-17 22:38:35.747789,铜牌会员,2739.02,623,7564.41,4.0,1891.1025,14.0,2026-01-25 22:38:35.859255,0.0,1.0,1.0,1.0,8.666666666666666,39.0,2,潜力用户
U000480,40,男,上海,宁波,2025-07-06 22:38:35.747789,铜牌会员,6555.94,550,25814.39,6.0,4302.3983333333335,20.0,2026-03-03 22:38:35.866391,6.0,0.0,5.0,0.0,335.1818181818182,2.0,2,高价值用户
U000481,30,男,河北,武汉,2025-05-04 22:38:35.747789,铜牌会员,6440.0,686,1175.25,2.0,587.625,9.0,2026-01-18 22:38:35.861839,2.0,1.0,3.0,0.0,169.83333333333334,46.0,2,一般用户
U000482,24,女,云南,西安,2024-08-11 22:38:35.747789,普通会员,4991.55,621,10722.7,1.0,10722.7,4.0,2026-01-14 22:38:35.860334,1.0,0.0,2.0,1.0,157.75,50.0,1,一般用户
U000483,19,女,山西,武汉,2025-06-12 22:38:35.747789,银牌会员,7955.0,590,20991.05,3.0,6997.016666666666,9.0,2025-10-29 22:38:35.863358,5.0,0.0,0.0,0.0,288.0,127.0,3,一般用户
U000484,33,女,河北,武汉,2025-06-29 22:38:35.747789,铜牌会员,2977.96,752,550.0600000000001,2.0,275.03000000000003,5.0,2026-02-19 22:38:35.863358,4.0,2.0,0.0,1.0,208.28571428571428,14.0,2,一般用户
U000485,25,女,广西,南京,2021-12-06 22:38:35.747789,普通会员,646.29,571,10717.51,4.0,2679.3775,11.0,2026-02-23 22:38:35.857691,3.0,0.0,0.0,0.0,271.0,10.0,1,高价值用户
U000486,20,女,重庆,北京,2022-12-28 22:38:35.747789,铜牌会员,4094.32,694,4245.96,4.0,1061.49,8.0,2026-02-27 22:38:35.859255,1.0,0.0,1.0,1.0,105.33333333333333,6.0,2,潜力用户
U000487,26,女,广东,长沙,2025-03-22 22:38:35.747789,普通会员,1539.72,530,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,108.0,180.0,1,流失风险用户
U000488,23,女,山东,成都,2024-07-26 22:38:35.747789,铜牌会员,2426.06,535,1314.49,2.0,657.245,2.0,2026-02-25 22:38:35.866391,0.0,0.0,1.0,0.0,575.0,8.0,2,一般用户
U000489,45,男,广西,青岛,2024-07-06 22:38:35.747789,普通会员,87.84,688,10120.93,4.0,2530.2325,15.0,2026-02-16 22:38:35.864872,7.0,1.0,3.0,0.0,171.27272727272728,17.0,1,高价值用户
U000490,39,女,山西,广州,2022-09-14 22:38:35.747789,普通会员,2412.73,623,1425.82,4.0,356.455,13.0,2025-12-20 22:38:35.864368,2.0,0.0,3.0,0.0,302.2,75.0,1,一般用户
U000491,31,男,广东,郑州,2024-11-29 22:38:35.747789,金牌会员,8272.21,556,7728.02,6.0,1288.0033333333333,16.0,2026-02-14 22:38:35.867478,0.0,1.0,2.0,2.0,143.2,19.0,4,潜力用户
U000492,43,男,湖北,厦门,2022-01-26 22:38:35.747789,金牌会员,3912.32,725,8763.13,4.0,2190.7825,14.0,2026-02-15 22:38:35.864368,3.0,0.0,2.0,1.0,170.66666666666666,18.0,4,高价值用户
U000493,32,女,重庆,厦门,2024-03-03 22:38:35.747789,普通会员,49.24,679,6791.8,7.0,970.2571428571429,16.0,2026-02-15 22:38:35.859255,3.0,0.0,2.0,0.0,339.0,18.0,1,潜力用户
U000494,25,男,陕西,天津,2024-12-14 22:38:35.747789,铜牌会员,3172.92,479,2457.04,2.0,1228.52,5.0,2026-02-02 22:38:35.864368,2.0,1.0,2.0,0.0,242.6,31.0,2,一般用户
U000495,44,女,云南,长沙,2022-03-29 22:38:35.747789,铜牌会员,1722.68,726,47131.02,11.0,4284.638181818182,34.0,2026-02-26 22:38:35.860334,0.0,1.0,1.0,0.0,179.5,7.0,2,高价值用户
U000496,36,男,四川,上海,2022-07-16 22:38:35.747789,铜牌会员,3246.14,564,9212.279999999999,2.0,4606.139999999999,6.0,2026-02-28 22:38:35.864368,3.0,1.0,1.0,3.0,184.625,5.0,2,一般用户
U000497,23,女,江西,上海,2021-04-24 22:38:35.747789,铜牌会员,2593.39,513,0.0,0.0,0.0,0.0,,2.0,0.0,3.0,0.0,205.4,180.0,2,流失风险用户
